,Date,load,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt
15656,2023-10-15 08:00:00,500.909,16.43,16.0,0.0,0.43,50,41
15657,2023-10-15 09:00:00,459.413,18.87,18.3,0.0,0.5700000000000001,51,42
15658,2023-10-15 10:00:00,422.61400000000003,19.39,18.94,0.0,0.45,51,42
15659,2023-10-15 11:00:00,426.39300000000003,18.94,18.6,0.0,0.34,52,41
15660,2023-10-15 12:00:00,467.01599999999996,16.39,16.07,0.0,0.32,52,41
15661,2023-10-15 13:00:00,488.684,16.45,16.02,0.0,0.43,52,42
15662,2023-10-15 14:00:00,508.333,15.71,15.26,0.0,0.45,53,40
15663,2023-10-15 15:00:00,533.497,14.83,14.45,0.0,0.38,53,41
15664,2023-10-15 16:00:00,569.698,18.55,18.05,0.01,0.49,53,41
15665,2023-10-15 17:00:00,615.0930000000001,16.67,16.35,0.0,0.32,53,41
15666,2023-10-15 18:00:00,638.565,27.97,27.47,0.05,0.45,52,42
15667,2023-10-15 19:00:00,621.9630000000001,26.26,25.76,0.05,0.45,50,45
15668,2023-10-15 20:00:00,591.741,29.62,28.96,0.06,0.6,50,46
15669,2023-10-15 21:00:00,560.3430000000001,28.9,28.24,0.06,0.6,50,47
15670,2023-10-15 22:00:00,520.118,16.52,16.16,0.0,0.36,50,47
15671,2023-10-15 23:00:00,478.51300000000003,16.37,15.9,0.0,0.47,50,48
15672,2023-10-16 00:00:00,453.14300000000003,13.83,13.45,0.0,0.38,51,49
15673,2023-10-16 01:00:00,439.912,13.9,13.51,0.0,0.39,51,49
15674,2023-10-16 02:00:00,433.17400000000004,13.98,13.57,0.0,0.41,51,48
15675,2023-10-16 03:00:00,434.41900000000004,13.87,13.46,0.0,0.41,50,48
15676,2023-10-16 04:00:00,449.32,9.82,9.55,0.0,0.27,50,48
15677,2023-10-16 05:00:00,488.709,11.1,10.83,0.0,0.27,51,48
15678,2023-10-16 06:00:00,559.193,15.9,15.59,0.0,0.31,51,49
15679,2023-10-16 07:00:00,614.25,18.09,17.62,0.01,0.46,51,48
15680,2023-10-16 08:00:00,604.026,18.1,17.52,0.01,0.5700000000000001,51,48
15681,2023-10-16 09:00:00,569.872,15.04,14.48,0.0,0.56,52,48
15682,2023-10-16 10:00:00,547.808,19.3,18.65,0.0,0.65,53,48
15683,2023-10-16 11:00:00,520.391,22.29,21.59,0.01,0.6900000000000001,54,47
15684,2023-10-16 12:00:00,521.4119999999999,21.73,21.07,0.01,0.65,55,46
15685,2023-10-16 13:00:00,521.428,20.28,19.65,0.0,0.63,57,44
15686,2023-10-16 14:00:00,507.634,18.69,18.09,0.0,0.6,58,46
15687,2023-10-16 15:00:00,530.956,18.08,17.52,0.0,0.56,55,47
15688,2023-10-16 16:00:00,581.6569999999999,19.06,18.44,0.0,0.62,55,47
15689,2023-10-16 17:00:00,637.944,22.67,21.96,0.01,0.7000000000000001,54,46
15690,2023-10-16 18:00:00,671.9689999999999,25.23,24.71,0.02,0.5,54,47
15691,2023-10-16 19:00:00,651.395,18.38,18.23,0.0,0.15,53,48
15692,2023-10-16 20:00:00,621.717,20.57,20.05,0.01,0.51,53,48
15693,2023-10-16 21:00:00,591.253,19.18,18.54,0.0,0.64,52,47
15694,2023-10-16 22:00:00,547.091,20.53,19.84,0.01,0.68,52,47
15695,2023-10-16 23:00:00,504.288,18.64,18.0,0.0,0.64,51,48
15696,2023-10-17 00:00:00,473.097,17.89,17.330000000000002,0.0,0.56,51,48
15697,2023-10-17 01:00:00,457.184,18.97,18.4,0.01,0.56,51,48
15698,2023-10-17 02:00:00,449.05300000000005,19.13,18.59,0.01,0.53,51,47
15699,2023-10-17 03:00:00,447.282,19.75,19.21,0.01,0.53,50,46
15700,2023-10-17 04:00:00,460.029,20.52,19.93,0.01,0.58,48,46
15701,2023-10-17 05:00:00,501.221,18.74,18.19,0.0,0.55,49,46
15702,2023-10-17 06:00:00,576.68,27.02,26.07,0.04,0.91,50,46
15703,2023-10-17 07:00:00,628.22,40.33,38.72,0.1,1.51,50,46
15704,2023-10-17 08:00:00,597.8330000000001,26.96,25.83,0.04,1.09,50,46
15705,2023-10-17 09:00:00,547.371,16.990000000000002,16.34,0.0,0.65,50,47
15706,2023-10-17 10:00:00,522.105,18.25,17.6,0.0,0.65,51,47
15707,2023-10-17 11:00:00,522.283,18.81,18.12,0.01,0.68,52,49
15708,2023-10-17 12:00:00,523.486,20.51,19.8,0.01,0.7000000000000001,53,48
15709,2023-10-17 13:00:00,542.034,20.43,19.76,0.01,0.66,54,47
15710,2023-10-17 14:00:00,562.622,23.11,22.23,0.03,0.85,55,47
15711,2023-10-17 15:00:00,575.781,18.45,17.79,0.01,0.65,56,46
15712,2023-10-17 16:00:00,598.22,19.78,19.06,0.0,0.72,56,46
15713,2023-10-17 17:00:00,636.755,19.61,18.93,0.0,0.68,55,47
15714,2023-10-17 18:00:00,658.4989999999999,25.95,24.97,0.01,0.97,54,44
15715,2023-10-17 19:00:00,647.749,31.96,30.68,0.02,1.26,54,44
15716,2023-10-17 20:00:00,614.673,22.19,21.39,0.0,0.8,52,47
15717,2023-10-17 21:00:00,587.248,19.16,18.49,0.0,0.67,52,48
15718,2023-10-17 22:00:00,549.674,17.8,17.25,0.0,0.55,52,48
15719,2023-10-17 23:00:00,507.111,18.15,17.66,0.0,0.49,51,48
15720,2023-10-18 00:00:00,474.66900000000004,19.21,18.78,0.0,0.43,51,48
15721,2023-10-18 01:00:00,460.536,18.51,18.17,0.0,0.34,51,48
15722,2023-10-18 02:00:00,451.57199999999995,17.66,17.39,0.0,0.27,50,48
15723,2023-10-18 03:00:00,451.848,17.25,17.01,0.0,0.24,50,47
15724,2023-10-18 04:00:00,463.48,18.23,17.95,0.0,0.28,51,47
15725,2023-10-18 05:00:00,507.236,19.49,19.11,0.0,0.38,49,47
15726,2023-10-18 06:00:00,583.464,33.24,32.31,0.07,0.86,49,46
15727,2023-10-18 07:00:00,639.536,53.98,53.13,0.17,0.68,50,47
15728,2023-10-18 08:00:00,606.0930000000001,57.62000000000001,56.98,0.15,0.49,49,46
15729,2023-10-18 09:00:00,529.695,41.87,41.04,0.08,0.75,53,46
15730,2023-10-18 10:00:00,493.361,33.38,32.53,0.03,0.8200000000000001,55,45
15731,2023-10-18 11:00:00,483.654,22.9,22.37,0.0,0.53,58,42
15732,2023-10-18 12:00:00,483.296,23.83,23.34,0.0,0.49,58,44
15733,2023-10-18 13:00:00,499.94300000000004,29.23,28.47,0.0,0.76,59,44
15734,2023-10-18 14:00:00,496.69300000000004,32.81,31.86,0.04,0.91,59,44
15735,2023-10-18 15:00:00,537.4780000000001,35.78,34.68,0.0,1.1,59,41
15736,2023-10-18 16:00:00,587.281,29.25,28.34,0.0,0.91,59,42
15737,2023-10-18 17:00:00,640.739,26.21,25.82,0.0,0.39,58,42
15738,2023-10-18 18:00:00,668.48,52.08,51.7,0.0,0.38,57,44
15739,2023-10-18 19:00:00,659.8539999999999,23.66,23.47,0.01,0.18,55,44
15740,2023-10-18 20:00:00,625.298,30.66,30.0,0.0,0.66,54,45
15741,2023-10-18 21:00:00,597.717,23.61,22.87,0.0,0.74,54,45
15742,2023-10-18 22:00:00,555.564,19.78,19.17,0.0,0.61,53,44
15743,2023-10-18 23:00:00,510.48199999999997,18.67,18.16,0.0,0.51,53,44
15744,2023-10-19 00:00:00,480.17,17.77,17.34,0.0,0.43,53,44
15745,2023-10-19 01:00:00,468.05199999999996,18.04,17.650000000000006,0.0,0.39,53,44
15746,2023-10-19 02:00:00,458.56699999999995,18.08,17.72,0.0,0.36,53,44
15747,2023-10-19 03:00:00,458.769,18.13,17.79,0.0,0.34,52,44
15748,2023-10-19 04:00:00,472.69300000000004,18.09,17.740000000000006,0.0,0.35000000000000003,50,43
15749,2023-10-19 05:00:00,509.792,18.5,18.13,0.0,0.37,49,44
15750,2023-10-19 06:00:00,587.9209999999999,19.29,18.76,0.0,0.53,49,45
15751,2023-10-19 07:00:00,645.596,19.3,18.88,0.0,0.42,50,45
15752,2023-10-19 08:00:00,625.637,19.24,18.86,0.01,0.37,50,45
15753,2023-10-19 09:00:00,579.683,17.98,17.61,0.0,0.37,54,44
15754,2023-10-19 10:00:00,498.48,19.95,19.6,0.0,0.35000000000000003,57,46
15755,2023-10-19 11:00:00,451.903,20.14,19.69,0.0,0.45,58,47
15756,2023-10-19 12:00:00,436.389,20.14,19.6,0.0,0.54,59,47
15757,2023-10-19 13:00:00,432.464,21.23,20.7,0.0,0.53,60,45
15758,2023-10-19 14:00:00,396.42199999999997,19.76,19.53,0.0,0.23,62,45
15759,2023-10-19 15:00:00,420.17400000000004,20.16,19.83,0.0,0.33,61,44
15760,2023-10-19 16:00:00,520.207,21.89,21.31,0.0,0.58,63,45
15761,2023-10-19 17:00:00,614.383,59.75,58.5,0.14,1.11,60,45
15762,2023-10-19 18:00:00,659.2510000000001,38.2,37.66,0.07,0.47,60,44
15763,2023-10-19 19:00:00,646.288,21.84,21.68,0.0,0.16,58,44
15764,2023-10-19 20:00:00,616.386,23.65,23.39,0.0,0.26,57,44
15765,2023-10-19 21:00:00,588.908,21.61,21.24,0.0,0.37,58,44
15766,2023-10-19 22:00:00,551.2669999999999,21.03,20.56,0.0,0.47,57,44
15767,2023-10-19 23:00:00,507.45,19.08,18.61,0.0,0.47,57,44
15768,2023-10-20 00:00:00,476.61400000000003,17.990000000000006,17.62,0.0,0.37,58,44
15769,2023-10-20 01:00:00,461.45099999999996,17.56,17.240000000000002,0.0,0.32,58,45
15770,2023-10-20 02:00:00,453.336,17.71,17.44,0.0,0.27,57,45
15771,2023-10-20 03:00:00,450.088,18.07,17.830000000000005,0.0,0.24,57,45
15772,2023-10-20 04:00:00,467.10699999999997,17.48,17.27,0.0,0.21,57,47
15773,2023-10-20 05:00:00,504.07800000000003,17.6,17.36,0.0,0.24,56,48
15774,2023-10-20 06:00:00,575.533,18.12,17.76,0.0,0.36,57,48
15775,2023-10-20 07:00:00,630.2719999999999,19.91,19.6,0.01,0.3,57,48
15776,2023-10-20 08:00:00,609.122,19.58,19.41,0.01,0.16,58,48
15777,2023-10-20 09:00:00,587.754,18.21,18.1,0.0,0.11,59,48
15778,2023-10-20 10:00:00,574.014,18.16,18.09,0.0,0.07,61,48
15779,2023-10-20 11:00:00,571.7330000000001,18.61,18.5,0.0,0.11,63,48
15780,2023-10-20 12:00:00,588.839,19.5,19.46,0.0,0.04,65,48
15781,2023-10-20 13:00:00,593.411,19.58,19.52,0.0,0.06,62,48
15782,2023-10-20 14:00:00,586.981,18.52,18.51,0.0,0.01,61,51
15783,2023-10-20 15:00:00,587.047,19.17,19.16,0.0,0.01,61,52
15784,2023-10-20 16:00:00,606.442,18.98,18.97,0.0,0.01,60,52
15785,2023-10-20 17:00:00,640.092,20.95,20.97,0.0,-0.02,62,51
15786,2023-10-20 18:00:00,653.202,23.95,23.96,0.0,-0.01,58,51
15787,2023-10-20 19:00:00,634.798,23.47,23.47,0.0,0.0,58,51
15788,2023-10-20 20:00:00,609.756,21.99,22.01,0.0,-0.02,59,52
15789,2023-10-20 21:00:00,585.193,18.03,18.09,0.0,-0.06,59,52
15790,2023-10-20 22:00:00,545.514,18.16,18.09,0.0,0.07,59,53
15791,2023-10-20 23:00:00,505.1,19.51,19.24,0.0,0.27,59,54
15792,2023-10-21 00:00:00,474.46,47.04,46.42,0.11,0.51,59,54
15793,2023-10-21 01:00:00,456.811,35.87,35.52,0.09,0.26,58,55
15794,2023-10-21 02:00:00,448.733,19.47,19.27,0.01,0.19,57,55
15795,2023-10-21 03:00:00,440.334,21.76,21.55,0.02,0.19,57,56
15796,2023-10-21 04:00:00,442.20300000000003,22.88,22.68,0.02,0.18,57,55
15797,2023-10-21 05:00:00,457.566,18.79,18.69,0.01,0.09,57,56
15798,2023-10-21 06:00:00,483.999,18.23,18.09,0.0,0.14,56,54
15799,2023-10-21 07:00:00,524.933,20.11,19.86,0.0,0.25,56,54
15800,2023-10-21 08:00:00,559.137,18.19,17.96,0.0,0.23,56,54
15801,2023-10-21 09:00:00,577.183,25.91,25.53,0.0,0.38,56,54
15802,2023-10-21 10:00:00,584.743,107.55,108.55,0.0,-1.0,56,54
15803,2023-10-21 11:00:00,572.638,54.61,55.35,0.02,-0.76,57,54
15804,2023-10-21 12:00:00,567.114,41.17,41.54,0.0,-0.37,57,54
15805,2023-10-21 13:00:00,568.481,24.71,24.97,0.02,-0.28,57,53
15806,2023-10-21 14:00:00,578.8969999999999,21.08,21.31,0.01,-0.24,57,54
15807,2023-10-21 15:00:00,582.168,32.15,31.92,0.02,0.21,56,54
15808,2023-10-21 16:00:00,602.3340000000001,33.52,33.19,0.0,0.33,56,54
15809,2023-10-21 17:00:00,624.173,24.8,24.63,0.0,0.17,56,54
15810,2023-10-21 18:00:00,629.172,28.33,28.11,0.01,0.21,56,54
15811,2023-10-21 19:00:00,604.127,27.4,27.26,0.0,0.14,56,53
15812,2023-10-21 20:00:00,574.511,28.66,28.55,0.01,0.1,56,53
15813,2023-10-21 21:00:00,551.573,26.55,26.42,0.0,0.13,55,53
15814,2023-10-21 22:00:00,519.925,22.66,22.52,0.0,0.14,54,49
15815,2023-10-21 23:00:00,484.93699999999995,20.9,20.8,0.0,0.1,52,48
15816,2023-10-22 00:00:00,458.92699999999996,29.8,29.6,0.02,0.18,50,46
15817,2023-10-22 01:00:00,446.212,25.43,25.34,0.0,0.09,49,44
15818,2023-10-22 02:00:00,437.793,20.93,20.86,0.0,0.07,49,43
15819,2023-10-22 03:00:00,435.79,18.49,18.41,0.0,0.08,49,42
15820,2023-10-22 04:00:00,439.01,17.82,17.76,0.0,0.06,49,40
15821,2023-10-22 05:00:00,451.043,18.94,18.87,0.0,0.07,48,40
15822,2023-10-22 06:00:00,476.96,19.23,19.08,0.0,0.15,48,38
15823,2023-10-22 07:00:00,518.221,18.42,18.26,0.0,0.16,47,38
15824,2023-10-22 08:00:00,543.741,17.51,17.38,0.0,0.13,47,37
15825,2023-10-22 09:00:00,548.716,17.64,17.48,0.0,0.16,47,36
15826,2023-10-22 10:00:00,537.234,18.01,17.79,0.0,0.22,47,36
15827,2023-10-22 11:00:00,523.156,18.33,18.07,0.0,0.26,47,36
15828,2023-10-22 12:00:00,525.3530000000001,19.67,19.24,0.0,0.43,48,35
15829,2023-10-22 13:00:00,529.405,18.35,17.89,0.0,0.46,48,35
15830,2023-10-22 14:00:00,536.625,18.53,18.21,0.0,0.32,48,35
15831,2023-10-22 15:00:00,556.578,20.72,20.43,0.0,0.29,48,36
15832,2023-10-22 16:00:00,601.109,30.34,29.92,0.02,0.4,47,38
15833,2023-10-22 17:00:00,643.164,27.5,27.25,0.02,0.23,45,38
15834,2023-10-22 18:00:00,658.184,50.1,50.37000000000001,0.04,-0.31,44,38
15835,2023-10-22 19:00:00,633.807,23.48,23.82,0.02,-0.36,44,38
15836,2023-10-22 20:00:00,601.644,24.28,24.3,0.03,-0.05,44,38
15837,2023-10-22 21:00:00,567.076,26.4,26.13,0.04,0.23,43,39
15838,2023-10-22 22:00:00,525.422,44.5,44.0,0.13,0.37,44,39
15839,2023-10-22 23:00:00,482.19300000000004,34.410000000000004,33.95,0.09,0.37,43,41
15840,2023-10-23 00:00:00,455.08,35.36,34.9,0.08,0.38,43,41
15841,2023-10-23 01:00:00,444.26199999999994,22.41,22.17,0.02,0.22,44,42
15842,2023-10-23 02:00:00,436.517,23.79,23.5,0.03,0.26,45,42
15843,2023-10-23 03:00:00,434.408,26.41,26.06,0.04,0.31,45,43
15844,2023-10-23 04:00:00,447.663,28.04,27.78,0.04,0.22,45,43
15845,2023-10-23 05:00:00,489.441,21.48,21.62,0.02,-0.16,45,42
15846,2023-10-23 06:00:00,560.398,30.0,30.49,0.06,-0.55,45,43
15847,2023-10-23 07:00:00,618.6469999999999,43.24,43.92,0.13,-0.81,45,41
15848,2023-10-23 08:00:00,606.689,33.08,34.63,-0.86,-0.6900000000000001,45,40
15849,2023-10-23 09:00:00,572.315,19.7,20.49,-0.42,-0.37,46,40
15850,2023-10-23 10:00:00,554.6519999999999,18.15,18.49,-0.07,-0.27,47,40
15851,2023-10-23 11:00:00,536.935,17.57,17.79,-0.03,-0.19,48,39
15852,2023-10-23 12:00:00,506.098,17.91,17.86,0.0,0.05,48,39
15853,2023-10-23 13:00:00,499.61800000000005,18.26,18.11,0.0,0.15,49,40
15854,2023-10-23 14:00:00,493.596,19.1,18.95,0.01,0.14,49,40
15855,2023-10-23 15:00:00,512.385,20.65,20.44,0.0,0.21,49,39
15856,2023-10-23 16:00:00,556.639,31.01,31.08,0.03,-0.1,49,39
15857,2023-10-23 17:00:00,610.932,161.42000000000004,163.03,0.68,-2.29,49,40
15858,2023-10-23 18:00:00,638.725,288.12,290.66,1.35,-3.89,48,40
15859,2023-10-23 19:00:00,619.682,63.46,64.32000000000001,0.21,-1.07,47,41
15860,2023-10-23 20:00:00,586.724,22.79,23.03,0.02,-0.26,44,40
15861,2023-10-23 21:00:00,558.58,22.03,21.92,0.0,0.11,43,40
15862,2023-10-23 22:00:00,518.081,19.44,19.24,0.0,0.2,42,39
15863,2023-10-23 23:00:00,482.07800000000003,18.97,18.81,0.0,0.16,40,38
15864,2023-10-24 00:00:00,456.36300000000006,18.93,18.84,0.0,0.09,39,37
15865,2023-10-24 01:00:00,439.712,18.32,18.22,0.0,0.1,38,36
15866,2023-10-24 02:00:00,432.76099999999997,18.41,18.24,0.0,0.17,36,34
15867,2023-10-24 03:00:00,435.36300000000006,17.89,17.72,0.0,0.17,36,34
15868,2023-10-24 04:00:00,448.44699999999995,18.12,17.95,0.0,0.17,37,34
15869,2023-10-24 05:00:00,487.23800000000006,18.44,18.3,0.0,0.14,38,36
15870,2023-10-24 06:00:00,562.428,19.37,19.27,0.01,0.09,40,37
15871,2023-10-24 07:00:00,615.995,19.62,19.63,0.0,-0.01,40,37
15872,2023-10-24 08:00:00,610.693,21.33,21.19,0.02,0.12,40,38
15873,2023-10-24 09:00:00,598.528,19.67,19.35,0.0,0.32,43,40
15874,2023-10-24 10:00:00,572.577,20.21,19.82,0.0,0.39,47,41
15875,2023-10-24 11:00:00,555.066,19.09,18.73,0.0,0.36,48,42
15876,2023-10-24 12:00:00,539.197,20.1,19.73,0.0,0.37,50,42
15877,2023-10-24 13:00:00,514.619,20.88,20.56,0.0,0.32,52,40
15878,2023-10-24 14:00:00,476.06699999999995,21.45,21.2,0.0,0.25,53,40
15879,2023-10-24 15:00:00,510.55199999999996,19.26,19.05,0.0,0.21,54,39
15880,2023-10-24 16:00:00,564.475,23.73,23.4,0.0,0.33,55,39
15881,2023-10-24 17:00:00,613.906,23.54,23.62,0.01,-0.09,56,40
15882,2023-10-24 18:00:00,641.74,42.74,43.17,0.1,-0.53,55,40
15883,2023-10-24 19:00:00,624.196,19.7,19.92,0.0,-0.22,55,40
15884,2023-10-24 20:00:00,593.741,19.84,20.13,0.0,-0.29,55,39
15885,2023-10-24 21:00:00,560.7180000000001,20.29,20.52,0.0,-0.23,56,39
15886,2023-10-24 22:00:00,518.313,17.95,18.18,0.0,-0.23,57,40
15887,2023-10-24 23:00:00,474.48900000000003,17.98,18.1,0.0,-0.12,58,40
15888,2023-10-25 00:00:00,445.223,17.62,17.73,0.0,-0.11,58,40
15889,2023-10-25 01:00:00,430.13300000000004,17.32,17.22,0.0,0.1,52,42
15890,2023-10-25 02:00:00,423.625,17.400000000000002,17.23,0.0,0.17,53,42
15891,2023-10-25 03:00:00,425.103,17.07,16.86,0.0,0.21,52,42
15892,2023-10-25 04:00:00,439.224,17.26,17.11,0.0,0.15,52,42
15893,2023-10-25 05:00:00,478.70599999999996,18.96,18.84,0.01,0.11,52,41
15894,2023-10-25 06:00:00,554.265,139.25,138.26,0.6,0.39,57,39
15895,2023-10-25 07:00:00,595.371,63.92,64.54,0.21,-0.8300000000000001,57,39
15896,2023-10-25 08:00:00,560.433,29.74,30.19,0.04,-0.49,57,39
15897,2023-10-25 09:00:00,545.2869999999999,18.54,18.54,0.0,0.0,58,40
15898,2023-10-25 10:00:00,500.17,16.92,16.8,0.0,0.12,58,42
15899,2023-10-25 11:00:00,448.95599999999996,17.34,17.18,0.0,0.16,61,42
15900,2023-10-25 12:00:00,448.42800000000005,17.650000000000006,17.5,0.0,0.15,62,43
15901,2023-10-25 13:00:00,476.337,17.37,17.21,0.0,0.16,62,44
15902,2023-10-25 14:00:00,489.792,19.33,19.1,0.0,0.23,65,45
15903,2023-10-25 15:00:00,496.86300000000006,20.03,19.87,0.0,0.16,67,46
15904,2023-10-25 16:00:00,547.2090000000001,21.19,21.03,0.03,0.13,66,47
15905,2023-10-25 17:00:00,601.497,29.19,29.3,0.05,-0.16,66,47
15906,2023-10-25 18:00:00,627.366,28.99,29.27,0.05,-0.33,66,47
15907,2023-10-25 19:00:00,609.45,22.0,22.1,0.04,-0.14,66,47
15908,2023-10-25 20:00:00,579.513,19.92,19.74,0.04,0.14,65,48
15909,2023-10-25 21:00:00,552.178,19.29,19.06,0.04,0.19,64,49
15910,2023-10-25 22:00:00,512.928,17.54,17.34,0.03,0.17,63,49
15911,2023-10-25 23:00:00,472.736,18.31,18.14,0.03,0.14,65,50
15912,2023-10-26 00:00:00,442.392,17.52,17.31,0.02,0.19,65,50
15913,2023-10-26 01:00:00,428.61400000000003,16.35,16.12,0.0,0.23,65,50
15914,2023-10-26 02:00:00,419.74,16.16,15.89,0.01,0.26,65,50
15915,2023-10-26 03:00:00,419.026,16.26,15.99,0.0,0.27,65,50
15916,2023-10-26 04:00:00,432.579,16.3,16.04,0.0,0.26,65,50
15917,2023-10-26 05:00:00,470.343,17.39,17.080000000000002,0.0,0.31,64,50
15918,2023-10-26 06:00:00,539.076,20.55,20.27,0.0,0.28,61,51
15919,2023-10-26 07:00:00,594.623,23.05,23.05,0.01,-0.01,60,53
15920,2023-10-26 08:00:00,590.95,23.35,23.24,0.0,0.11,59,53
15921,2023-10-26 09:00:00,576.294,19.08,18.8,0.0,0.28,64,50
15922,2023-10-26 10:00:00,569.904,27.44,26.74,0.05,0.65,66,50
15923,2023-10-26 11:00:00,521.05,20.38,19.89,0.01,0.48,66,49
15924,2023-10-26 12:00:00,513.256,20.85,20.37,0.02,0.46,66,48
15925,2023-10-26 13:00:00,534.441,21.79,21.29,0.02,0.48,66,49
15926,2023-10-26 14:00:00,535.805,22.84,22.31,0.03,0.5,65,49
15927,2023-10-26 15:00:00,544.806,42.53,41.41,0.13,0.99,65,50
15928,2023-10-26 16:00:00,577.771,26.5,25.92,0.05,0.53,65,51
15929,2023-10-26 17:00:00,604.409,22.94,22.79,0.03,0.12,64,52
15930,2023-10-26 18:00:00,621.971,23.06,23.06,0.04,-0.04,64,52
15931,2023-10-26 19:00:00,602.3919999999999,23.33,23.26,0.04,0.03,63,52
15932,2023-10-26 20:00:00,573.519,26.79,26.37,0.05,0.37,60,56
15933,2023-10-26 21:00:00,547.451,50.8,48.04,1.89,0.87,60,57
15934,2023-10-26 22:00:00,509.191,20.28,19.99,0.04,0.25,60,58
15935,2023-10-26 23:00:00,467.264,23.04,22.7,0.03,0.31,59,58
15936,2023-10-27 00:00:00,437.852,19.06,18.77,0.01,0.28,59,57
15937,2023-10-27 01:00:00,423.241,16.94,16.66,0.0,0.28,57,56
15938,2023-10-27 02:00:00,414.926,16.13,15.84,0.0,0.29,56,55
15939,2023-10-27 03:00:00,413.332,15.88,15.58,0.0,0.3,56,55
15940,2023-10-27 04:00:00,425.625,16.45,16.17,0.0,0.28,54,53
15941,2023-10-27 05:00:00,461.63199999999995,17.48,17.330000000000002,0.0,0.15,53,51
15942,2023-10-27 06:00:00,532.443,17.0,16.87,0.0,0.13,56,54
15943,2023-10-27 07:00:00,582.278,27.69,27.3,0.06,0.33,61,54
15944,2023-10-27 08:00:00,539.8009999999999,35.44,34.96,0.1,0.38,62,53
15945,2023-10-27 09:00:00,453.07300000000004,28.87,28.47,0.07,0.33,64,53
15946,2023-10-27 10:00:00,448.15,24.71,24.29,0.04,0.38,65,53
15947,2023-10-27 11:00:00,431.574,23.38,23.01,0.04,0.33,67,53
15948,2023-10-27 12:00:00,458.833,22.68,22.33,0.03,0.32,69,54
15949,2023-10-27 13:00:00,517.126,18.58,18.33,0.01,0.24,69,53
15950,2023-10-27 14:00:00,500.414,20.09,19.73,0.02,0.34,68,54
15951,2023-10-27 15:00:00,496.63199999999995,22.7,22.29,0.03,0.38,71,54
15952,2023-10-27 16:00:00,518.96,25.0,24.69,0.05,0.26,73,55
15953,2023-10-27 17:00:00,581.554,20.62,20.37,0.03,0.22,71,56
15954,2023-10-27 18:00:00,605.9580000000001,18.62,18.57,0.02,0.03,70,56
15955,2023-10-27 19:00:00,588.288,18.51,18.38,0.02,0.11,70,56
15956,2023-10-27 20:00:00,563.495,22.73,22.38,0.04,0.31,69,57
15957,2023-10-27 21:00:00,544.036,21.21,20.77,0.04,0.4,69,57
15958,2023-10-27 22:00:00,510.425,17.31,16.96,0.08,0.27,68,57
15959,2023-10-27 23:00:00,471.165,15.16,15.07,0.02,0.07,69,57
15960,2023-10-28 00:00:00,442.87199999999996,23.83,23.73,0.05,0.05,68,57
15961,2023-10-28 01:00:00,429.941,21.68,21.5,0.04,0.14,67,57
15962,2023-10-28 02:00:00,418.069,21.11,20.73,0.03,0.35000000000000003,67,57
15963,2023-10-28 03:00:00,413.00199999999995,17.26,16.88,0.01,0.37,67,57
15964,2023-10-28 04:00:00,413.31300000000005,17.14,16.78,0.04,0.32,66,57
15965,2023-10-28 05:00:00,429.657,17.38,16.98,0.04,0.36,66,57
15966,2023-10-28 06:00:00,458.142,14.59,14.43,0.02,0.14,66,57
15967,2023-10-28 07:00:00,495.846,18.09,17.98,0.05,0.06,65,57
15968,2023-10-28 08:00:00,489.25199999999995,18.38,18.25,0.05,0.08,65,57
15969,2023-10-28 09:00:00,464.574,24.59,24.31,0.07,0.21,66,57
15970,2023-10-28 10:00:00,441.415,21.31,21.01,0.05,0.25,67,58
15971,2023-10-28 11:00:00,454.407,19.24,19.03,0.03,0.18,65,60
15972,2023-10-28 12:00:00,478.346,19.36,18.96,0.06,0.34,65,61
15973,2023-10-28 13:00:00,473.825,20.0,19.48,0.13,0.39,67,61
15974,2023-10-28 14:00:00,417.44699999999995,20.48,20.23,0.08,0.17,63,54
15975,2023-10-28 15:00:00,400.085,24.21,24.12,0.09,0.0,66,50
15976,2023-10-28 16:00:00,465.84,23.51,23.5,0.09,-0.08,65,45
15977,2023-10-28 17:00:00,552.4630000000001,26.76,26.88,0.11,-0.23,60,46
15978,2023-10-28 18:00:00,574.5219999999999,24.78,24.99,0.1,-0.31,57,44
15979,2023-10-28 19:00:00,555.384,27.22,27.17,0.11,-0.06,55,43
15980,2023-10-28 20:00:00,532.879,28.61,28.34,0.12,0.15,53,40
15981,2023-10-28 21:00:00,513.5509999999999,22.51,22.25,0.09,0.17,51,39
15982,2023-10-28 22:00:00,485.24300000000005,20.6,20.35,0.07,0.18,50,37
15983,2023-10-28 23:00:00,453.471,18.29,17.95,0.05,0.29,50,37
15984,2023-10-29 00:00:00,430.634,16.73,16.490000000000002,0.02,0.22,48,37
15985,2023-10-29 01:00:00,417.898,15.05,14.88,0.0,0.17,46,36
15986,2023-10-29 02:00:00,409.95099999999996,18.47,18.23,0.02,0.22,45,34
15987,2023-10-29 03:00:00,407.8,15.18,14.99,0.0,0.19,44,34
15988,2023-10-29 04:00:00,413.384,15.54,15.32,0.0,0.22,44,33
15989,2023-10-29 05:00:00,426.10900000000004,18.64,18.34,0.02,0.28,44,32
15990,2023-10-29 06:00:00,451.005,19.51,19.21,0.02,0.28,43,33
15991,2023-10-29 07:00:00,486.605,15.48,15.29,0.0,0.19,42,30
